cod_municipio,municipio,pop_0a14,pop_65mais,indice_envelhecimento,percentual_idosos,razao_dependencia,classificacao,pop_60mais,indice_60mais,diferenca_abs,diferenca_rel
2515203,São Sebastião do Umbuzeiro - PB,230,145,63.04347826086957,38.666666666666664,100,Moderado,NA,NA,NA,NA
2517100,Várzea - PB,173,109,63.005780346820806,38.652482269503544,100,Moderado,550,317.91907514450867,254.91329479768785,404.5871559633028
2511103,Pedra Lavrada - PB,421,265,62.94536817102138,38.629737609329446,100,Moderado,1292,306.88836104513064,243.94299287410925,387.5471698113207
2514107,São João do Tigre - PB,274,172,62.77372262773723,38.56502242152467,100,Moderado,760,277.37226277372264,214.5985401459854,341.86046511627904
2515203,São Sebastião do Umbuzeiro - PB,231,145,62.77056277056276,38.56382978723404,100,Moderado,NA,NA,NA,NA
2500908,Arara - PB,875,549,62.74285714285715,38.55337078651686,100,Moderado,2641,301.8285714285714,239.0857142857143,381.05646630236794
2513968,São Domingos - PB,161,101,62.732919254658384,38.54961832061068,100,Moderado,536,332.9192546583851,270.18633540372673,430.69306930693074
2500775,Aparecida - PB,487,305,62.62833675564682,38.51010101010101,100,Moderado,1463,300.4106776180698,237.782340862423,379.672131147541
2505238,Cuité de Mamanguape - PB,428,268,62.616822429906534,38.50574712643678,100,Moderado,1070,250,187.38317757009347,299.2537313432836
2510303,Nova Palmeira - PB,279,174,62.365591397849464,38.41059602649007,100,Moderado,774,277.4193548387097,215.05376344086022,344.82758620689657
2513927,São Bentinho - PB,267,166,62.172284644194754,38.33718244803695,100,Moderado,801,300,237.82771535580525,382.5301204819278
2503902,Camalaú - PB,396,246,62.121212121212125,38.31775700934579,100,Moderado,NA,NA,NA,NA
2510501,Olivedos - PB,224,139,62.05357142857143,38.29201101928375,100,Moderado,676,301.7857142857143,239.73214285714283,386.3309352517985
2503704,Cajazeiras - PB,3947,2448,62.02178870027869,38.27990617670054,100,Moderado,10100,255.89054978464657,193.86876108436786,312.58169934640523
2514107,São João do Tigre - PB,278,172,61.87050359712231,38.22222222222222,100,Moderado,760,273.38129496402877,211.51079136690646,341.860465116279
2502003,Belém do Brejo do Cruz - PB,388,240,61.855670103092784,38.21656050955414,100,Moderado,1091,281.1855670103092,219.32989690721644,354.58333333333326
2514800,São José dos Cordeiros - PB,194,120,61.855670103092784,38.21656050955414,100,Moderado,701,361.340206185567,299.4845360824742,484.1666666666667
2510907,Paulista - PB,772,477,61.787564766839374,38.190552441953564,100,Moderado,2097,271.6321243523316,209.8445595854922,339.62264150943395
2512101,Pombal - PB,1890,1166,61.69312169312169,38.154450261780106,100,Moderado,5929,313.7037037037037,252.010582010582,408.4905660377358
2516300,Sumé - PB,1062,655,61.67608286252354,38.14793244030285,100,Moderado,3170,298.49340866290015,236.8173258003766,383.96946564885485
2514305,São José de Caiana - PB,365,225,61.64383561643836,38.13559322033898,100,Moderado,830,227.39726027397262,165.75342465753425,268.88888888888886
2510303,Nova Palmeira - PB,232,143,61.63793103448276,38.13333333333333,100,Moderado,774,333.62068965517244,271.98275862068965,441.2587412587412
2504306,Catolé do Rocha - PB,1930,1188,61.554404145077726,38.101347017318794,100,Moderado,5209,269.89637305699483,208.3419689119171,338.4680134680134
2512101,Pombal - PB,2117,1302,61.502125649504016,38.08131032465633,100,Moderado,5929,280.0661313179027,218.5640056683987,355.37634408602156
2503753,Cajazeirinhas - PB,163,100,61.34969325153374,38.02281368821293,100,Moderado,474,290.79754601226995,229.4478527607362,374
2512606,Quixaba - PB,106,65,61.32075471698113,38.01169590643275,100,Moderado,NA,NA,NA,NA
2516805,Triunfo - PB,669,410,61.285500747384155,37.998146431881366,100,Moderado,1736,259.49177877428997,198.2062780269058,323.4146341463414
2506905,Itabaiana - PB,1492,914,61.260053619302944,37.98836242726517,100,Moderado,4064,272.38605898123325,211.1260053619303,344.6389496717725
2510006,Nazarezinho - PB,462,283,61.25541125541125,37.986577181208055,100,Moderado,1346,291.34199134199133,230.08658008658008,375.6183745583039
2506806,Ingá - PB,1187,725,61.078348778433025,37.91841004184101,100,Moderado,3046,256.6133108677338,195.53496208930076,320.1379310344828
2510204,Nova Olinda - PB,387,236,60.98191214470285,37.881219903691814,100,Moderado,946,244.44444444444446,183.4625322997416,300.8474576271186
2503100,Cabaceiras - PB,353,215,60.90651558073654,37.852112676056336,100,Moderado,NA,NA,NA,NA
2507408,Jericó - PB,430,261,60.69767441860465,37.77134587554269,100,Moderado,1450,337.2093023255814,276.51162790697674,455.55555555555554
2506202,Frei Martinho - PB,188,114,60.63829787234043,37.74834437086093,100,Moderado,NA,NA,NA,NA
2501575,Barra de Santana - PB,571,346,60.595446584938706,37.73173391494002,100,Moderado,1543,270.22767075306484,209.63222416812613,345.95375722543355
2509156,Marizópolis - PB,423,256,60.520094562647756,37.702503681885126,100,Moderado,1142,269.97635933806146,209.4562647754137,346.09374999999994
2504074,Caraúbas - PB,253,153,60.47430830039525,37.68472906403941,100,Moderado,748,295.65217391304344,235.1778656126482,388.88888888888886
2507408,Jericó - PB,432,261,60.416666666666664,37.66233766233766,100,Moderado,1450,335.64814814814815,275.23148148148147,455.55555555555554
2508109,Lagoa - PB,260,157,60.38461538461538,37.64988009592326,100,Moderado,849,326.53846153846155,266.1538461538462,440.7643312101912
2516409,Tacima - PB,489,295,60.32719836400818,37.62755102040816,100,Moderado,1379,282.0040899795501,221.6768916155419,367.457627118644
2515500,Serra Branca - PB,854,514,60.187353629976585,37.57309941520468,100,Moderado,2822,330.4449648711944,270.2576112412178,449.0272373540855
2515203,São Sebastião do Umbuzeiro - PB,241,145,60.16597510373444,37.56476683937824,100,Moderado,NA,NA,NA,NA
2500809,Araçagi - PB,1112,669,60.16187050359713,37.56316676024705,100,Moderado,2939,264.2985611510791,204.136690647482,339.3124065769805
2512101,Pombal - PB,2165,1302,60.13856812933025,37.55408133833285,100,Moderado,5929,273.85681293302537,213.71824480369511,355.37634408602145
2513927,São Bentinho - PB,291,175,60.13745704467354,37.553648068669524,100,Moderado,801,275.25773195876286,215.12027491408932,357.7142857142857
2513968,São Domingos - PB,168,101,60.11904761904761,37.54646840148699,100,Moderado,536,319.0476190476191,258.9285714285715,430.6930693069309
2511103,Pedra Lavrada - PB,421,253,60.09501187648456,37.53709198813057,100,Moderado,1292,306.88836104513064,246.79334916864607,410.67193675889325
2501575,Barra de Santana - PB,511,307,60.07827788649707,37.530562347188265,100,Moderado,1543,301.9569471624266,241.87866927592955,402.6058631921824
2514701,São José do Sabugi - PB,268,161,60.07462686567165,37.52913752913753,100,Moderado,NA,NA,NA,NA
2500205,Aguiar - PB,308,185,60.064935064935064,37.52535496957404,100,Moderado,995,323.05194805194805,262.987012987013,437.8378378378378
2502904,Brejo dos Santos - PB,330,198,60,37.5,100,Moderado,1080,327.2727272727273,267.2727272727273,445.4545454545455
2506608,Ibiara - PB,347,208,59.94236311239193,37.47747747747748,100,Moderado,1121,323.05475504322766,263.1123919308357,438.9423076923077
2503100,Cabaceiras - PB,327,196,59.9388379204893,37.476099426386234,100,Moderado,NA,NA,NA,NA
2509602,Monte Horebe - PB,287,172,59.93031358885017,37.47276688453159,100,Moderado,737,256.79442508710804,196.86411149825787,328.4883720930234
2506905,Itabaiana - PB,1526,914,59.8951507208388,37.459016393442624,100,Moderado,4064,266.31716906946264,206.42201834862385,344.63894967177237
2503704,Cajazeiras - PB,4089,2448,59.867938371239916,37.44837081229922,100,Moderado,10100,247.00415749572025,187.13621912448033,312.58169934640523
2516151,Sossêgo - PB,234,140,59.82905982905983,37.4331550802139,100,Moderado,549,234.6153846153846,174.78632478632477,292.1428571428571
2516300,Sumé - PB,1096,655,59.762773722627735,37.40719588806397,100,Moderado,3170,289.2335766423358,229.47080291970804,383.96946564885496
2508406,Lastro - PB,206,123,59.70873786407766,37.38601823708207,100,Moderado,620,300.97087378640776,241.26213592233012,404.0650406504066
2502904,Brejo dos Santos - PB,402,240,59.70149253731343,37.38317757009346,100,Moderado,1080,268.65671641791045,208.95522388059703,350.00000000000006
2510600,Ouro Velho - PB,191,114,59.68586387434554,37.37704918032787,100,Moderado,NA,NA,NA,NA
2512200,Prata - PB,228,136,59.64912280701754,37.362637362637365,100,Moderado,736,322.8070175438596,263.1578947368421,441.17647058823525
2505105,Cuité - PB,1358,810,59.64653902798233,37.36162361623616,100,Moderado,3674,270.54491899852724,210.8983799705449,353.5802469135802
2512804,Riacho dos Cavalos - PB,537,320,59.5903165735568,37.33955659276546,100,Moderado,1356,252.5139664804469,192.9236499068901,323.74999999999994
2504801,Coremas - PB,962,572,59.45945945945946,37.28813559322034,100,Moderado,2472,256.96465696465697,197.50519750519751,332.16783216783216
2504074,Caraúbas - PB,253,150,59.28853754940712,37.220843672456574,100,Moderado,748,295.65217391304344,236.36363636363632,398.6666666666666
2509701,Monteiro - PB,2139,1268,59.28003740065451,37.21749339594951,100,Moderado,5541,259.0462833099579,199.7662459093034,336.98738170347
2503902,Camalaú - PB,415,246,59.27710843373494,37.21633888048411,100,Moderado,NA,NA,NA,NA
2504157,Casserengue - PB,441,261,59.183673469387756,37.17948717948718,100,Moderado,1233,279.5918367346939,220.40816326530614,372.4137931034483
2509370,Mato Grosso - PB,142,84,59.154929577464785,37.16814159292036,100,Moderado,487,342.9577464788733,283.8028169014085,479.76190476190493
2504504,Condado - PB,394,233,59.13705583756346,37.16108452950559,100,Moderado,1258,319.28934010152284,260.15228426395936,439.9141630901286
2502151,Boa Vista - PB,435,257,59.08045977011495,37.138728323699425,100,Moderado,1083,248.9655172413793,189.88505747126436,321.4007782101167
2516151,Sossêgo - PB,237,140,59.07172995780591,37.13527851458886,100,Moderado,549,231.64556962025316,172.57383966244726,292.1428571428571
2505501,Vista Serrana - PB,210,124,59.04761904761905,37.12574850299401,100,Moderado,530,252.38095238095238,193.33333333333331,327.41935483870964
2502300,Bom Sucesso - PB,271,160,59.040590405904055,37.12296983758701,100,Moderado,1140,420.6642066420664,361.6236162361623,612.5
2512747,Riachão - PB,200,118,59,37.10691823899371,100,Moderado,NA,NA,NA,NA
2516003,Solânea - PB,1734,1023,58.99653979238755,37.10554951033732,100,Moderado,4673,269.49250288350635,210.4959630911188,356.79374389051804
2513000,Salgadinho - PB,234,138,58.97435897435898,37.096774193548384,100,Moderado,564,241.02564102564102,182.05128205128204,308.695652173913
2514701,São José do Sabugi - PB,226,133,58.849557522123895,37.04735376044568,100,Moderado,NA,NA,NA,NA
2506509,Gurjão - PB,204,120,58.82352941176471,37.03703703703704,100,Moderado,NA,NA,NA,NA
2514008,São João do Cariri - PB,272,160,58.82352941176471,37.03703703703704,100,Moderado,859,315.80882352941177,256.9852941176471,436.87500000000006
2500908,Arara - PB,875,514,58.74285714285714,37.00503959683225,100,Moderado,2641,301.8285714285714,243.0857142857143,413.8132295719845
2509156,Marizópolis - PB,436,256,58.71559633027523,36.99421965317919,100,Moderado,1142,261.92660550458714,203.21100917431193,346.09375
2513109,Salgado de São Félix - PB,840,493,58.69047619047619,36.98424606151538,100,Moderado,2294,273.0952380952381,214.40476190476187,365.314401622718
2516904,Uiraúna - PB,912,535,58.66228070175439,36.97304768486524,100,Moderado,2907,318.75,260.0877192982456,443.3644859813083
2510907,Paulista - PB,699,410,58.6552217453505,36.9702434625789,100,Moderado,2097,300,241.3447782546495,411.4634146341463
2505352,Damião - PB,341,200,58.65102639296188,36.96857670979667,100,Moderado,831,243.6950146627566,185.0439882697947,315.49999999999994
2503704,Cajazeiras - PB,4175,2448,58.634730538922156,36.962101766571045,100,Moderado,10100,241.91616766467067,183.2814371257485,312.58169934640523
2514651,São José do Brejo do Cruz - PB,99,58,58.58585858585859,36.94267515923567,100,Moderado,NA,NA,NA,NA
2500775,Aparecida - PB,521,305,58.54126679462573,36.92493946731235,100,Moderado,1463,280.80614203454894,222.2648752399232,379.67213114754094
2509701,Monteiro - PB,2166,1268,58.54108956602031,36.92486895748399,100,Moderado,5541,255.81717451523548,197.27608494921517,336.9873817034701
2513109,Salgado de São Félix - PB,720,421,58.47222222222223,36.89745836985101,100,Moderado,2294,318.6111111111111,260.13888888888886,444.8931116389548
2511301,Piancó - PB,1100,643,58.45454545454546,36.89041881812966,100,Moderado,2845,258.6363636363636,200.18181818181816,342.457231726283
2506608,Ibiara - PB,356,208,58.42696629213483,36.87943262411347,100,Moderado,1121,314.8876404494382,256.4606741573034,438.94230769230774
2500205,Aguiar - PB,375,219,58.4,36.868686868686865,100,Moderado,995,265.3333333333333,206.9333333333333,354.33789954337897
2503902,Camalaú - PB,396,231,58.333333333333336,36.84210526315789,100,Moderado,NA,NA,NA,NA
2506509,Gurjão - PB,204,119,58.333333333333336,36.84210526315789,100,Moderado,NA,NA,NA,NA
2501906,Belém - PB,1029,600,58.309037900874635,36.83241252302026,100,Moderado,2925,284.25655976676387,225.94752186588923,387.50000000000006
2512804,Riacho dos Cavalos - PB,549,320,58.28779599271403,36.82393555811277,100,Moderado,1356,246.9945355191257,188.70673952641167,323.75
2506202,Frei Martinho - PB,129,75,58.139534883720934,36.76470588235294,100,Moderado,NA,NA,NA,NA
2514909,São Mamede - PB,566,329,58.12720848056537,36.75977653631285,100,Moderado,1686,297.8798586572438,239.75265017667843,412.46200607902733
2513604,Santana dos Garrotes - PB,467,271,58.02997858672377,36.72086720867209,100,Moderado,1376,294.64668094218416,236.6167023554604,407.74907749077494
2501534,Baraúna - PB,326,189,57.97546012269939,36.699029126213595,100,Moderado,876,268.7116564417178,210.73619631901843,363.49206349206355
2504108,Carrapateira - PB,157,91,57.961783439490446,36.693548387096776,100,Moderado,NA,NA,NA,NA
2501708,Barra de São Miguel - PB,390,226,57.948717948717956,36.688311688311686,100,Moderado,1055,270.51282051282055,212.5641025641026,366.8141592920354
2501609,Barra de Santa Rosa - PB,989,573,57.93731041456016,36.68373879641486,100,Moderado,2461,248.8372093023256,190.89989888776543,329.4938917975568
2517407,Zabelê - PB,152,88,57.89473684210527,36.666666666666664,100,Moderado,388,255.26315789473685,197.3684210526316,340.90909090909093
2509602,Monte Horebe - PB,287,166,57.8397212543554,36.64459161147903,100,Moderado,737,256.79442508710804,198.95470383275264,343.9759036144578
2501575,Barra de Santana - PB,531,307,57.81544256120527,36.63484486873509,100,Moderado,1543,290.58380414312614,232.76836158192089,402.6058631921824
2502102,Boa Ventura - PB,384,222,57.8125,36.633663366336634,100,Moderado,913,237.76041666666666,179.94791666666666,311.26126126126127
2510402,Olho d'Água - PB,474,274,57.80590717299579,36.63101604278075,100,Moderado,1044,220.25316455696205,162.44725738396625,281.02189781021895
2517209,Vieirópolis - PB,239,138,57.74058577405857,36.60477453580902,100,Moderado,1108,463.59832635983264,405.8577405857741,702.8985507246377
2504306,Catolé do Rocha - PB,2060,1188,57.66990291262136,36.57635467980296,100,Moderado,5209,252.86407766990294,195.1941747572816,338.46801346801357
2507507,João Pessoa - PB,52011,29992,57.66472476976025,36.57427167298757,100,Moderado,123614,237.6689546442099,180.00422987444963,312.15657508668977
2506202,Frei Martinho - PB,151,87,57.615894039735096,36.554621848739494,100,Moderado,NA,NA,NA,NA
2510709,Passagem - PB,172,99,57.55813953488372,36.53136531365313,100,Moderado,408,237.2093023255814,179.6511627906977,312.1212121212122
2510006,Nazarezinho - PB,492,283,57.52032520325203,36.516129032258064,100,Moderado,1346,273.5772357723577,216.0569105691057,375.6183745583039
2513943,São Domingos do Cariri - PB,174,100,57.47126436781609,36.496350364963504,100,Moderado,NA,NA,NA,NA
2505907,Emas - PB,183,105,57.377049180327866,36.45833333333333,100,Moderado,NA,NA,NA,NA
2505279,Curral de Cima - PB,333,191,57.35735735735735,36.45038167938932,100,Moderado,888,266.66666666666663,209.30930930930927,364.92146596858635
2514008,São João do Cariri - PB,279,160,57.34767025089605,36.44646924829157,100,Moderado,859,307.8853046594982,250.53763440860217,436.8750000000001
2506905,Itabaiana - PB,1594,914,57.340025094102884,36.443381180223284,100,Moderado,4064,254.9560853199498,197.61606022584692,344.6389496717724
2509602,Monte Horebe - PB,300,172,57.333333333333336,36.440677966101696,100,Moderado,737,245.66666666666666,188.33333333333331,328.4883720930232
2504074,Caraúbas - PB,267,153,57.30337078651685,36.42857142857142,100,Moderado,748,280.1498127340824,222.84644194756555,388.8888888888889
2514305,São José de Caiana - PB,393,225,57.25190839694656,36.407766990291265,100,Moderado,830,211.19592875318065,153.9440203562341,268.8888888888889
